,outletID,Subway Station,Tobacco Outlet Address,ZIP,Important Notes,Images (Y/N),Quality (Y/N),Quality (Y/N) Comments ,Name,Borough,name_1,Cons 1,numerator green_1,denom_all_1,Non-cons 1,numerator all_1,denom_all_1.1,name_2,Cons 2,numerator green_2,denom_all_2,Non-cons 2,Num_All_2,denom_all_2.1,Name*,Cons*,Num_Green,Denom_All,Non-cons*,Num_All,Denom_All.1,outlet_id,subway_station_x,address_x,borough_x,zip_x,ftp_visible_x,black and mild_x,bm_quantity_x,bm_flavor_x,bm_pkgclr_x,entourage_x,e_quantity_x,e_flavor_x,e_pkgclr_x,blunt wraps_x,bw_quantity_x,bw_flavor,bw_pkgclr_x,zig zag_x,zz_quantity_x,zz_flavor_x,zz_pkgclr_x,show_x,sh_quantity_x,sh_flavor_x,sh_pkgclr_x,swisher sweets_x,ss_quantity_x,ss_flavor_x,ss_pkgclr_x,hype_x,hy_quantity_x,hy_flavor_x,hy_pkgclr_x,d'ville_x,dv_quantity_x,dv_flavor_x,dv_pkgclr_x,game_x,gm_quantity_x,gm_flavor_x,gm_pkgclr_x,other_x,other_quantity_x,other_flavor_x,other_pkgclr_x,unidentifiable_brand_x,issues_x,subway_station_y,address_y,borough_y,zip_y,ftp_visible_y,black and mild_y,bm_quantity_y,bm_flavor_y,bm_pkgclr_y,entourage_y,e_quantity_y,e_flavor_y,e_pkgclr_y,blunt wraps_y,bw_quantity_y,bw_flavors,bw_pkgclr_y,zig zag_y,zz_quantity_y,zz_flavor_y,zz_pkgclr_y,show_y,sh_quantity_y,sh_flavor_y,sh_pkgclr_y,swisher sweets_y,ss_quantity_y,ss_flavor_y,ss_pkgclr_y,hype_y,hy_quantity_y,hy_flavor_y,hy_pkgclr_y,d'ville_y,dv_quantity_y,dv_flavor_y,dv_pkgclr_y,game_y,gm_quantity_y,gm_flavor_y,gm_pkgclr_y,other_y,other_quantity_y,other_flavor_y,other_pkgclr_y,unidentifiable_brand_y,issues_y
34,35.0,"Sterling St. (2,5)",1079 NOSTRAND AVE Brooklyn NY 11225,11225.0,no prices,Y,Y ,Y - Good quality but cashier is blocking cigs,Janelle,BK,JP,14/48,14.0,48.0,14/48,14.0,48.0,SA,4/18,4.0,18.0,4/18,4.0,18,,,,,,,,35,"Sterling St. (2,5)",1079 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Sterling St. (2,5)",1079 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
35,36.0,"Sterling St. (2,5)",1080 NOSTRAND AVE Brooklyn NY 11225,11225.0,no prices,Y,Y ,Y - Blurry but usable,Janelle,BK,JP,10/88,10.0,88.0,12/88,12.0,88.0,SA,5/21,5.0,21.0,8/21,8.0,21,,,,,,,,36,"Sterling St. (2,5)",1080 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Sterling St. (2,5)",1080 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
36,37.0,"Sterling St. (2,5)",1040 NOSTRAND AVE Brooklyn NY 11225,11225.0,,Y,Y ,Y - Good quality; cannot identify number of packs sold,Janelle,BK,JP,4/9,4.0,9.0,4/9,4.0,9.0,SA,6/11,6.0,11.0,7/11,7.0,11,,,,,,,,37,"Sterling St. (2,5)",1040 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Sterling St. (2,5)",1040 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,Y,N,,,,N,,,,N,,,,N,,,,Y,2.0,,"YELLOW, ORANGE",N,,,,N,,,,N,,,,N,,,,N,,,,,
37,38.0,"Sterling St. (2,5)",1037 NOSTRAND AVE Brooklyn NY 11225,11225.0,,Y,Y ,Y - Good quality,Janelle,BK,JP,13/169,13.0,169.0,13/169,13.0,169.0,SA,4/13,4.0,13.0,4/13,4.0,13,,,,,,,,38,"Sterling St. (2,5)",1037 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Sterling St. (2,5)",1037 NOSTRAND AVE Brooklyn NY 11225,BK,11225.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
38,39.0,"Sterling St. (2,5)",410 ROGERS AVE Brooklyn NY 11225,11225.0,cigs are hidden behind counter,Y,Y ,Y - Good quality; cigs not really seen but still usable,Janelle,BK,JP,2/3,2.0,3.0,3/3,3.0,3.0,RL,3/3,3.0,3.0,3/3,3.0,3,,,,,,,,39,"Sterling St. (2,5)",410 ROGERS AVE Brooklyn NY 11225,BK,11225.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,backwoods,1.0,sweet aromatic,,,,"Sterling St. (2,5)",410 ROGERS AVE Brooklyn NY 11225,BK,11225.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
39,40.0,"161 St - Yankee Stadium, 4, B & D train",87 E 161ST ST Bronx NY 10451,10451.0,,Y,Y,Y,Rachel,BX,JP,2/5,2.0,5.0,2/5,2.0,5.0,RL,2/5,2.0,5.0,2/5,2.0,5,,,,,,,,40,"161 St - Yankee Stadium, 4, B & D train",87 E 161ST ST Bronx NY 10451,BX,10451.0,y,y,1.0,wine,dark red,y,4.0,"palma, le prive, pink vanilla",,n,,,,y,2.0,"straight up, slo burn",,n,,,,n,,,,n,,,,y,2.0,gold,,n,,,,"bluntville, phillies blunt",2.0,palma,red/white,,,"161 St - Yankee Stadium, 4, B & D train",87 E 161ST ST Bronx NY 10451,BX,10451.0,Y,Y,2.0,,"BNROWN,BLUE",Y,2.0,"PALMA, LE PRIVE, PINK DUTCHESS",,N,,,,N,,,,N,,,,N,,,,N,,,,Y,3.0,GOLD,YELLOW,N,,,,N,,,,,
40,41.0,"161 St - Yankee Stadium, 4, B & D train",846 GERARD AVE Bronx NY 10451,10451.0,obstace blocking- still quantifiable,Y,Y,Y,Rachel,BX,JP,5/110,5.0,110.0,13/110,13.0,110.0,RL,5/55,5.0,55.0,13/55,13.0,55,,,,,,,,41,"161 St - Yankee Stadium, 4, B & D train",846 GERARD AVE Bronx NY 10451,BX,10451.0,y,n,,,,y,7.0,palma,,n,,,,y,1.0,straight up,,y,1.0,sweet,,n,,,,y,1.0,sweet,,y,11.0,gold,,n,,,,phillies blunt,6.0,,red/white,4.0,,"161 St - Yankee Stadium, 4, B & D train",846 GERARD AVE Bronx NY 10451,BX,10451.0,Y,Y,,,,N,,,,N,,,,N,,,,Y,1.0,,,N,,,,Y,1.0,,,N,,,,N,,,,N,,,,Y; 18,
41,42.0,"161 St - Yankee Stadium, 4, B & D train",888 GRAND CONCOURSE Bronx NY 10451,10451.0,obstace blocking- still quantifiable,Y,Y,Y,Rachel,BX,JP,30/336,30.0,336.0,30/336,30.0,336.0,RL,30/336,30.0,336.0,30/336,30.0,336,,,,,,,,42,"161 St - Yankee Stadium, 4, B & D train",888 GRAND CONCOURSE Bronx NY 10451,BX,10451.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"161 St - Yankee Stadium, 4, B & D train",888 GRAND CONCOURSE Bronx NY 10451,BX,10451.0,Y,Y,2.0,,"BROWN, ORANGE",N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,2.0
42,43.0,"161 St - Yankee Stadium, 4, B & D train",898 GERARD AVE Bronx NY 10452,10452.0,,Y,Y,Y,Rachel,BX,JP,7/16,7.0,16.0,7/16,7.0,16.0,RL,7/16,7.0,16.0,9/16,9.0,16,,,,,,,,43,"161 St - Yankee Stadium, 4, B & D train",898 GERARD AVE Bronx NY 10452,BX,10452.0,y,n,,,,y,1.0,palma,,n,,,,y,1.0,straight up,,y,4.0,"og kush, white grape, sweet ",,n,,,,y,2.0,"sweet, silver",,n,,,,n,,,,"bluntville, backwoods",2.0,"palma, sweet aromatic",,2.0,,"161 St - Yankee Stadium, 4, B & D train",898 GERARD AVE Bronx NY 10452,BX,10452.0,Y,N,,,,Y,1.0,PALMA,,N,,,,Y,1.0,,BROWN,Y,4.0,"OG KUSH,","LIME GREEN, YELLOW, RED",N,,,,Y,2.0,"SWEET CIGARILLO, SILVER",,Y,1.0,GOLD,,N,,,,N,,,,,2.0
43,44.0,"161 St - Yankee Stadium, 4, B & D train",66 E 161ST ST Bronx NY 10451,10451.0,,Y,Y,Y,Rachel,BX,JP,82/352,82.0,352.0,88/352,88.0,352.0,RL,80/210,80.0,210.0,85/210,85.0,210,,,,,,,,44,"161 St - Yankee Stadium, 4, B & D train",66 E 161ST ST Bronx NY 10451,BX,10451.0,y,n,,,,y,1.0,palma,,n,,,,y,1.0,straight up,,n,,,,y,2.0,,"silver, dark red",y,1.0,sweet,,n,,,,y,4.0,"black, silver",,"bluntville, backwoods, dutch masters ",3.0,"palma, sweet aromatic, palma",,3.0,,"161 St - Yankee Stadium, 4, B & D train",66 E 161ST ST Bronx NY 10451,BX,10451.0,Y,Y,2.0,,"BROWN, BROWN",Y,1.0,PALMA,,N,,,,Y,1.0,STRAIGHT UP,,N,,,,N,,,,Y,1.0,SWEET CIGARILLO,,Y,1.0,VANILLA,,Y,4.0,"SILVER, BLACK",,N,,,,Y;2,6.0
44,45.0,"161 St - Yankee Stadium, 4, B & D train",90 E 161ST ST Bronx NY 10451,10451.0,,Y,Y,Y,Rachel,BX,JP,11/156,11.0,156.0,11/156,11.0,156.0,RL,11/27,11.0,27.0,11/27,11.0,27,,,,,,,,45,"161 St - Yankee Stadium, 4, B & D train",90 E 161ST ST Bronx NY 10451,BX,10451.0,y,n,,,,y,1.0,pink vanilla,,y,2.0,double platinum,,y,5.0,"straight up, purple, pink, blue",,y,4.0,"sweet, buzz, white grape, wet & fruity",,n,,,,y,4.0,"sweet, white grape, silver, blue mystique",,y,1.0,gold,,n,,,,"bluntville, backwoods, dutch masters, phillies blunt",6.0,"blue, palma, piff, pink diva, sweet aromatic, palma",,,,"161 St - Yankee Stadium, 4, B & D train",90 E 161ST ST Bronx NY 10451,BX,10451.0,Y,N,,,,Y,1.0,PINK DUTCHESS,,Y,1.0,,SILVER,Y,4.0,"PURPLE, PINK, STRAIGHT UP",BLUE,Y,4.0,"BUZZ, SWEET, WHITE GRAPE,",YELLOW AND GREEN,N,,,,Y,1.0,SIILVER,,Y,2.0,,YELLOW,N,,,,N,,,,,
45,46.0,"161 St - Yankee Stadium, 4, B & D train",56 E 161ST ST Bronx NY 10451,10451.0,,Y,Y,Y,Rachel,BX,JP,30/84,30.0,84.0,39/84,39.0,84.0,RL,25/45,25.0,45.0,25/42,25.0,42,,,,,,,,46,"161 St - Yankee Stadium, 4, B & D train",56 E 161ST ST Bronx NY 10451,BX,10451.0,y,n,,,,n,,,,n,,,,y,2.0,straight up,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,3.0,,"161 St - Yankee Stadium, 4, B & D train",56 E 161ST ST Bronx NY 10451,BX,10451.0,Y,Y,4.0,,"ORANGE, BROWN (2), BLUE",N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,6.0
46,47.0,"176 St, 4 train",27 E 175TH ST Bronx NY 10453,10453.0,barely visible/behind other goods,Y,N,Y,Rachel,BX,RL,6/11,6.0,11.0,6/11,6.0,11.0,SA,6/18,6.0,18.0,7/18,7.0,18,JP,9/28,9.0,28.0,9/28,9.0,28.0,47,"176 St, 4 train",27 E 175TH ST Bronx NY 10453,BX,10453.0,y,n,,,,y,1.0,palma,,n,,,,y,1.0,straight up,,y,1.0,,yellow/red,n,,,,y,5.0,"silver, white grape, blue mystique, purple wave",,n,,,,n,,,,"backwoods, bluntville",2.0,"sweet aromatic, palma",,4.0,,"176 St, 4 train",27 E 175TH ST Bronx NY 10453,BX,10453.0,Y,N,,,,Y,1.0,,,N,,,,N,,,,N,,,,N,,,,Y,4.0,,GREEN,Y,1.0,VANILLA,,N,,,,N,,,,,6.0
47,48.0,"176 St, 4 train",1704 GRAND AVE Bronx NY 10453,10453.0,,Y,N,Y,Rachel,BX,RL,13/42,13.0,42.0,17/50,17.0,50.0,SA,5/22,5.0,22.0,8/22,8.0,22,JP,17/130,17.0,130.0,17/130,17.0,130.0,48,"176 St, 4 train",1704 GRAND AVE Bronx NY 10453,BX,10453.0,y,n,,,,y,1.0,palma,,n,,,,y,3.0,"straight up, purple, blue",,y,3.0,"buzz, white grape, sweet",,n,,,,y,3.0,"sweet, silver, blue mystique",,n,,,,n,,,,"bluntville, clipper",16.0,"triple vanilla, piff, pink diva, green haze, sweet, blueberry",,,,"176 St, 4 train",1704 GRAND AVE Bronx NY 10453,BX,10453.0,Y,N,0.0,0,0,Y,4.0,Palma,,N,,,,Y,3.0,,"BROWN, BLUE, PURLPE",N,,,,N,,,,Y,3.0,"SILVER,SWEET,",BLUE,N,,,,N,,,,N,,,,7,6.0
48,49.0,"176 St, 4 train",1888 JEROME AVE Bronx NY 10453,10453.0,,Y,N,N,Rachel,BX,RL,5/9,5.0,9.0,5/12,5.0,12.0,SA,4/9,4.0,9.0,4/9,4.0,9,JP,6/16,6.0,16.0,7/16,7.0,16.0,49,"176 St, 4 train",1888 JEROME AVE Bronx NY 10453,BX,10453.0,y,n,,,,y,1.0,palma,,n,,,,y,3.0,"straight up, pink, blue",,y,6.0,"buzz, white grape, sweet",,n,,,,n,,,,n,,,,n,,,,"bluntville, backwoods",2.0,"palma, sweet aromatic",,2.0,,"176 St, 4 train",1888 JEROME AVE Bronx NY 10453,BX,10453.0,Y,N,,,,Y,1.0,PALMA,,N,,,,Y,3.0,"BLUE BERRY, GRAPE, STRAIGHT UP",,Y,8.0,"Buzz (2), white grape(2)",,N,,,,N,,,,Y,1.0,Gold,,N,,,,N,,,,3,2.0
49,50.0,"231 Street Station, 1 train",5582 BROADWAY Bronx NY 10463,10463.0,,Y,Y,Y,Sofiya,BX,JP,47/133,47.0,133.0,59/133,59.0,133.0,SA,46/116,46.0,116.0,61/116,61.0,116,,,,,,,,50,"231 Street Station, 1 train",5582 BROADWAY Bronx NY 10463,BX,10463.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"231 Street Station, 1 train",5582 BROADWAY Bronx NY 10463,BX,10463.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
50,51.0,"231 Street Station, 1 train",141 W 231ST ST Bronx NY 10463,10463.0,,Y,Y,Y,Sofiya,BX,JP,82/290,82.0,290.0,97/290,97.0,290.0,SA,15/60,15.0,60.0,18/60,18.0,60,,,,,,,,51,"231 Street Station, 1 train",141 W 231ST ST Bronx NY 10463,BX,10463.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,y,2.0,"sweet, white grape",,n,,,,y,3.0,"sweet, silver",,n,,,,n,,,,"backwoods, bluntville, dutch masters",7.0,"sweet aromatic, blue, piff, pink diva, palma",,,,"231 Street Station, 1 train",141 W 231ST ST Bronx NY 10463,BX,10463.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,4.0,,,N,,,,N,,,,,
51,52.0,"231 Street Station, 1 train",231 W 231ST ST Bronx NY 10463,10463.0,Person in front of some cigarettes,Y,Y ,Y ,Sofiya,BX,JP,10/70,10.0,70.0,13/70,13.0,70.0,SA,6/70,6.0,70.0,6/70,6.0,70,,,,,,,,52,"231 Street Station, 1 train",231 W 231ST ST Bronx NY 10463,BX,10463.0,y,n,,,,y,5.0,"palma, black don, connoisseur, le prive",,n,,,,y,6.0,"pink, blue, purple, straight up",,n,,,,n,,,,y,2.0,"sweet, purple wave",,n,,,,n,,,,"backwoods, bluntville",3.0,"sweet aromatic, palma",,,,"231 Street Station, 1 train",231 W 231ST ST Bronx NY 10463,BX,10463.0,Y,N,,,,Y,5.0,"PALMA(2), LE PRIVE, BLACK DON, CONNEISSEUR",,N,,,,Y,5.0,"GRAPE, PINK (2),BLUEBERRY (2)",,N,,,,N,,,,Y,2.0,"SWEET CIGARILLOS,PURPLE WAVE",,Y,2.0,,YELLOW,N,,,,N,,,,,
52,53.0,"231 Street Station, 1 train",5564 BROADWAY Bronx NY 10463,10463.0,Walgreens,Y,Y ,Y ,Sofiya,BX,JP,86/360,86.0,360.0,116/360,116.0,360.0,RL,89/360,89.0,360.0,85/360,85.0,360,,,,,,,,53,"231 Street Station, 1 train",5564 BROADWAY Bronx NY 10463,BX,10463.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"231 Street Station, 1 train",5564 BROADWAY Bronx NY 10463,BX,10463.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
53,54.0,"231 Street Station, 1 train",5625 BROADWAY Bronx NY 10463,10463.0,,Y,Y ,Y ,Sofiya,BX,JP,8/32,8.0,32.0,10/32,10.0,32.0,SA,7/17,7.0,17.0,8/17,8.0,17,,,,,,,,54,"231 Street Station, 1 train",5625 BROADWAY Bronx NY 10463,BX,10463.0,y,n,,,,y,3.0,palma,,n,,,,n,,,,y,7.0,"sweet, buzz, ba boom",,n,,,,n,,,,n,,,,n,,,,"backwoods, bluntville, dutch masters",9.0,"sweet aromatic, honey berry, honey, palma",,6.0,,"231 Street Station, 1 train",5625 BROADWAY Bronx NY 10463,BX,10463.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
54,55.0,"231 Street Station, 1 train",206 W 231ST ST Bronx NY 10463,10463.0,,Y,Y ,Y ,Sofiya,BX,JP,2/6,2.0,6.0,2/6,2.0,6.0,SA,2/7,2.0,7.0,2/7,2.0,7,,,,,,,,55,"231 Street Station, 1 train",206 W 231ST ST Bronx NY 10463,BX,10463.0,y,n,,,,n,,,,n,,,,y,5.0,"blue, pink, purple, straight up",,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,3.0,4,"231 Street Station, 1 train",206 W 231ST ST Bronx NY 10463,BX,10463.0,Y,N,,,,N,,,,N,,,,Y,5.0,,"PURPLE, PINK, BLUE, BROWN (2)",N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
55,56.0,"Bronx Park East, 2 & 5 train",2001 WHITE PLAINS RD Bronx NY 10462,10462.0,,Y,N,Y,Rachel,BX,RL,16/16,16.0,16.0,20/20,20.0,20.0,SA,5/9,5.0,9.0,5/9,5.0,9,JP,28/28,28.0,28.0,28/28,28.0,28.0,56,"Bronx Park East, 2 & 5 train",2001 WHITE PLAINS RD Bronx NY 10462,BX,10462.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Bronx Park East, 2 & 5 train",2001 WHITE PLAINS RD Bronx NY 10462,BX,10462.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,6,
56,57.0,"Bronx Park East, 2 & 5 train",2068 WALLACE AVE Bronx NY 10462,10462.0,partially blocked by vendor,Y,N ,Y,Rachel,BX,RL,12/16,12.0,16.0,12/18,12.0,18.0,SA,13/30,13.0,30.0,14/30,14.0,30,JP,12/30,12.0,30.0,12/30,12.0,30.0,57,"Bronx Park East, 2 & 5 train",2068 WALLACE AVE Bronx NY 10462,BX,10462.0,y,n,,,,n,,,,n,,,,y,1.0,straight up,,y,4.0,"sweet, buzz, tata",,n,,,,y,1.0,silver,,n,,,,n,,,,,,,,1.0,,"Bronx Park East, 2 & 5 train",2068 WALLACE AVE Bronx NY 10462,BX,10462.0,Y,N,,,,N,,,,N,,,,N,,,,Y,2.0,"BUZZ,TATA",,N,,,,Y,2.0,"SWEET CIGARILLOS, SILVER",,N,,,,N,,,,N,,,,,
57,58.0,"Bronx Park East, 2 & 5 train",1810 WHITE PLAINS RD Bronx NY 10462,10462.0,,Y,Y,Y,Rachel,BX,RL,2/11,2.0,11.0,2/9,2.0,9.0,SA,4/18,4.0,18.0,6/18,6.0,18,JP,3/17,3.0,17.0,6/17,6.0,17.0,58,"Bronx Park East, 2 & 5 train",1810 WHITE PLAINS RD Bronx NY 10462,BX,10462.0,y,n,,,,y,1.0,palma,,y,3.0,purple,"white/blue, purple/greem",y,3.0,"straight up, blue",,y,3.0,"ba boom, sweet",green,n,,,,y,8.0,"purple wave, summer love, blue mystique, sweet, tropical",,y,1.0,gold,,n,,,,bluntville,3.0,"blue, piff, pink diva",,3.0,,"Bronx Park East, 2 & 5 train",1810 WHITE PLAINS RD Bronx NY 10462,BX,10462.0,Y,N,,,,N,,,,N,,,,Y,1.0,,BLUE,Y,1.0,BA BOOM,,N,,,,N,,,,Y,3.0,,"PINK,BLUE, PURPLE",N,,,,N,,,,8,
58,59.0,"Bronx Park East, 2 & 5 train",2009 CRUGER AVE Bronx NY 10462,10462.0,,Y,Y,Y,Rachel,BX,RL,5/40,5.0,40.0,6/35,6.0,35.0,SA,7/18,7.0,18.0,8/18,8.0,18,JP,6/73,6.0,73.0,6/73,6.0,73.0,59,"Bronx Park East, 2 & 5 train",2009 CRUGER AVE Bronx NY 10462,BX,10462.0,y,n,,,,y,1.0,palma,,n,,,,n,,,,n,,,,n,,,,n,,,,y,1.0,gold,,n,,,,,,,,2.0,4,"Bronx Park East, 2 & 5 train",2009 CRUGER AVE Bronx NY 10462,BX,10462.0,Y,N,,,,Y,1.0,PALMA,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,1.0,,YELLOW,N,,,,N,,,,,
59,60.0,"Bronx Park East, 2 & 5 train",1971 BRONXDALE AVE Bronx NY 10462,10462.0,,Y,Y,Y,Rachel,BX,AV,30/131,30.0,131.0,30/131,30.0,131.0,SA,6/18,6.0,18.0,7/18,7.0,18,JP,46/144,46.0,144.0,46/144,46.0,144.0,60,"Bronx Park East, 2 & 5 train",1971 BRONXDALE AVE Bronx NY 10462,BX,10462.0,y,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,bluntville,5.0,"blue, palma, pink diva, vanilla",,1.0,,"Bronx Park East, 2 & 5 train",1971 BRONXDALE AVE Bronx NY 10462,BX,10462.0,Y,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,Y,6.0,"GOLD, VANILLA(2)","BLUE,PINK(2)",N,,,,N,,,,,
60,61.0,"Bronx Park East, 2 & 5 train",685 MORRIS PARK AVE Bronx NY 10462,10462.0,,Y,Y,Y,Rachel,BX,RL,30/45,30.0,45.0,25/48,25.0,48.0,SA,17/38,17.0,38.0,18/38,18.0,38,JP,18/38,18.0,38.0,18/38,18.0,38.0,61,"Bronx Park East, 2 & 5 train",685 MORRIS PARK AVE Bronx NY 10462,BX,10462.0,y,n,,,,y,1.0,palma,,n,,,,y,3.0,"straight up, purple, blue",,n,,,,n,,,,n,,,,y,1.0,gold,,n,,,,bluntville,2.0,"palma, piff",,,,"Bronx Park East, 2 & 5 train",685 MORRIS PARK AVE Bronx NY 10462,BX,10462.0,Y,N,,,,Y,1.0,PALMA,,N,,,,Y,3.0,"STRAIGHT UP, PURPLE,BLUE",,N,,,,N,,,,N,,,,Y,3.0,"GOLD, VANILLA, PIFF",,N,,,,N,,,,,
61,62.0,"Prospect Av, 2&5 Train",855 PROSPECT AVE Bronx NY 10459,10459.0,,Y,Y,Y,Rachel,BX,RL,2/12,2.0,12.0,10/26,10.0,26.0,JP,9/27,9.0,27.0,9/27,9.0,27,,,,,,,,62,"Prospect Av, 2&5 Train",855 PROSPECT AVE Bronx NY 10459,BX,10459.0,y,n,,,,y,2.0,palma,,y,5.0,"double platinum (dp) tata, dp sweet, dp white sea, dp kush, dp tropical twista",silver,y,4.0,"purple, pink, blue, straight up",,y,8.0,"tata, buzz, tropical twists, sweet, ba boom, white grape",dark orange,n,,,,y,4.0,"silver, blue mystique, sweet, tropical",,y,2.0,"gold, black",,n,,,,"bluntville, rock n roll, dutch masters",7.0,"piff, pink diva, palma, blue",,,,"Prospect Av, 2&5 Train",855 PROSPECT AVE Bronx NY 10459,BX,10459.0,Y,Y,2.0,,"BLUE, ORANGE",Y,2.0,PALMA,,N,,,,Y,3.0,PURPLE,,Y,8.0,"BUZZ, BA BOOM, SWEET, TATA,","ORANGE/BROWN, PINK/YELLOW,YELLOW/GREEN",N,,,,Y,4.0,"SILVER, SWEET,","BLUE, BRONZE",Y,7.0,"GOLD, VANILLA, PINK, PIFF(2), BLUE, BLACK",,N,,,,N,,,,,
62,63.0,"Prospect Av, 2&5 Train",850 LONGWOOD AVE Bronx NY 10459,10459.0,cigs blocked,Y,Y,Y,Rachel,BX,RL,5/5,5.0,5.0,5/7,5.0,7.0,JP,5/10,5.0,10.0,5/10,5.0,10,,,,,,,,63,"Prospect Av, 2&5 Train",850 LONGWOOD AVE Bronx NY 10459,BX,10459.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"Prospect Av, 2&5 Train",850 LONGWOOD AVE Bronx NY 10459,BX,10459.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
63,64.0,"Prospect Av, 2&5 Train",839C PROSPECT AVE Bronx NY 10459,10459.0,cigs blocked by vendor,Y,Y,Y,Rachel,BX,RL,5/8,5.0,8.0,5/7,5.0,7.0,JP,8/8,8.0,8.0,8/8,8.0,8,,,,,,,,64,"Prospect Av, 2&5 Train",839C PROSPECT AVE Bronx NY 10459,BX,10459.0,y,n,,,,n,,,,y,9.0,"dp poco loco, dp up & up, dp sweet, dp blueberry, dp white sea, dp tata, kush, sweet",purple + green,y,1.0,slo burn pink,,n,,,,n,,,,n,,,,n,,,,n,,,,"cosa nostra, bluntville",1.0,"palmas, pink diva",,,,"Prospect Av, 2&5 Train",839C PROSPECT AVE Bronx NY 10459,BX,10459.0,Y,Y,8.0,,BLUE,N,,,,Y,6.0,"TATA,SWEET,ZERO,POCO LOCO,","BEIGE, BROWN",Y,1.0,PINK,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
64,65.0,"St Lawrence Av, 6 train",1158 SAINT LAWRENCE AVE Bronx NY 10472,10472.0,poor quality ,Y,N,N,Rachel,BX,JP,23/117,23.0,117.0,25/117,25.0,117.0,SA,4/18,4.0,18.0,5/18,5.0,18,,,,,,,,65,"St Lawrence Av, 6 train",1158 SAINT LAWRENCE AVE Bronx NY 10472,BX,10472.0,n,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,n,,,,,,,,,,"St Lawrence Av, 6 train",1158 SAINT LAWRENCE AVE Bronx NY 10472,BX,10472.0,N,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,N,,,,,
